record_id,geo_code,county_name,family,title,period,publisher,scope,document_url,source_page_url,verification_state,link_status,verified_at,verification_method,reason,notes
"KDA-EVD-KEN-C027-0134","KEN-C027","Uasin Gishu","cfsp","County Fiscal Strategy Papers — Uasin Gishu official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C027-0131","KEN-C027","Uasin Gishu","cidp","Uasin Gishu County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/uasin-gishu-2023-2027-cipd","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C028-0243","KEN-C028","Elgeyo/Marakwet","adp","Elgeyo Marakwet Annual Development Plans","Current and historical","County Government of Elgeyo Marakwet","county_source_hub","","https://elgeyomarakwet.go.ke/departments/finance-economic-planning/","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C028-0138","KEN-C028","Elgeyo/Marakwet","audit","Auditor-General County Government Audit Reports 2023/24 — Elgeyo/Marakwet evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C028-0137","KEN-C028","Elgeyo/Marakwet","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Elgeyo/Marakwet section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C028-0140","KEN-C028","Elgeyo/Marakwet","cbrop","County Budget Review and Outlook Papers — Elgeyo/Marakwet official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C028-0139","KEN-C028","Elgeyo/Marakwet","cfsp","County Fiscal Strategy Papers — Elgeyo/Marakwet official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C028-0244","KEN-C028","Elgeyo/Marakwet","cfsp","Elgeyo Marakwet County Fiscal Strategy Papers","Current and historical","County Government of Elgeyo Marakwet","county_source_hub","","https://elgeyomarakwet.go.ke/departments/finance-economic-planning/","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C028-0136","KEN-C028","Elgeyo/Marakwet","cidp","Elgeyo/Marakwet County Integrated Development Plan 2023–2027","2023–2027","County Government of Elgeyo Marakwet","county","","https://elgeyomarakwet.go.ke/mdocs-posts/emc-cidp-iii-2023-2027-approved/","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C029-0143","KEN-C029","Nandi","audit","Auditor-General County Government Audit Reports 2023/24 — Nandi evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C029-0142","KEN-C029","Nandi","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Nandi section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C029-0145","KEN-C029","Nandi","cbrop","County Budget Review and Outlook Papers — Nandi official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C029-0144","KEN-C029","Nandi","cfsp","County Fiscal Strategy Papers — Nandi official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C029-0141","KEN-C029","Nandi","cidp","Nandi County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/nandi-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C030-0148","KEN-C030","Baringo","audit","Auditor-General County Government Audit Reports 2023/24 — Baringo evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C030-0147","KEN-C030","Baringo","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Baringo section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C030-0150","KEN-C030","Baringo","cbrop","County Budget Review and Outlook Papers — Baringo official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C030-0149","KEN-C030","Baringo","cfsp","County Fiscal Strategy Papers — Baringo official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C030-0146","KEN-C030","Baringo","cidp","Baringo County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/baringo-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C031-0153","KEN-C031","Laikipia","audit","Auditor-General County Government Audit Reports 2023/24 — Laikipia evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C031-0152","KEN-C031","Laikipia","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Laikipia section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C031-0155","KEN-C031","Laikipia","cbrop","County Budget Review and Outlook Papers — Laikipia official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C031-0154","KEN-C031","Laikipia","cfsp","County Fiscal Strategy Papers — Laikipia official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C031-0151","KEN-C031","Laikipia","cidp","Laikipia County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/laikipia-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C032-0158","KEN-C032","Nakuru","audit","Auditor-General County Government Audit Reports 2023/24 — Nakuru evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C032-0157","KEN-C032","Nakuru","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Nakuru section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C032-0160","KEN-C032","Nakuru","cbrop","County Budget Review and Outlook Papers — Nakuru official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C032-0159","KEN-C032","Nakuru","cfsp","County Fiscal Strategy Papers — Nakuru official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C032-0156","KEN-C032","Nakuru","cidp","Nakuru County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/nakuru-2023-2027-cipd","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C033-0163","KEN-C033","Narok","audit","Auditor-General County Government Audit Reports 2023/24 — Narok evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C033-0162","KEN-C033","Narok","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Narok section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C033-0165","KEN-C033","Narok","cbrop","County Budget Review and Outlook Papers — Narok official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C033-0164","KEN-C033","Narok","cfsp","County Fiscal Strategy Papers — Narok official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C033-0161","KEN-C033","Narok","cidp","Narok County Integrated Development Plan 2023–2027","2023–2027","County Government of Narok","county","https://www.narok.go.ke/wp-content/uploads/2025/02/Narok-County-CIDP-2023-2027.pdf","https://www.narok.go.ke/wp-content/uploads/2025/02/Narok-County-CIDP-2023-2027.pdf","verified_document","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Direct official county PDF."
"KDA-EVD-KEN-C034-0236","KEN-C034","Kajiado","adp","Kajiado County Annual Development Plan 2024/25","FY2024/25","County Government of Kajiado","county_source_hub","","https://www.kajiado.go.ke/tenders/","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C034-0239","KEN-C034","Kajiado","approved_budget","Kajiado County Approved Budget 2024/25","FY2024/25","County Government of Kajiado","county_source_hub","","https://www.kajiado.go.ke/tenders/","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C034-0168","KEN-C034","Kajiado","audit","Auditor-General County Government Audit Reports 2023/24 — Kajiado evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C034-0167","KEN-C034","Kajiado","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Kajiado section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C034-0170","KEN-C034","Kajiado","cbrop","County Budget Review and Outlook Papers — Kajiado official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C034-0238","KEN-C034","Kajiado","cbrop","Kajiado County Budget Review and Outlook Paper 2023","2023","County Government of Kajiado","county_source_hub","","https://www.kajiado.go.ke/tenders/","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C034-0169","KEN-C034","Kajiado","cfsp","County Fiscal Strategy Papers — Kajiado official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C034-0237","KEN-C034","Kajiado","cfsp","Kajiado County Fiscal Strategy Paper 2024","2024","County Government of Kajiado","county_source_hub","","https://www.kajiado.go.ke/tenders/","verified_source_page","verified_reachable","2026-08-30","official_county_site_review","","Official county source page specifically verified for this document family."
"KDA-EVD-KEN-C034-0166","KEN-C034","Kajiado","cidp","Kajiado County Integrated Development Plan 2023–2027","2023–2027","County Government of Kajiado","county","","https://www.kajiado.go.ke/download/county-integrated-development-plan-2023-2027-2/","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C035-0173","KEN-C035","Kericho","audit","Auditor-General County Government Audit Reports 2023/24 — Kericho evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C035-0172","KEN-C035","Kericho","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Kericho section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C035-0175","KEN-C035","Kericho","cbrop","County Budget Review and Outlook Papers — Kericho official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C035-0174","KEN-C035","Kericho","cfsp","County Fiscal Strategy Papers — Kericho official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C035-0171","KEN-C035","Kericho","cidp","Kericho County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/kericho-2023-2027-cidp","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C036-0178","KEN-C036","Bomet","audit","Auditor-General County Government Audit Reports 2023/24 — Bomet evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C036-0177","KEN-C036","Bomet","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Bomet section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C036-0180","KEN-C036","Bomet","cbrop","County Budget Review and Outlook Papers — Bomet official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C036-0179","KEN-C036","Bomet","cfsp","County Fiscal Strategy Papers — Bomet official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C036-0176","KEN-C036","Bomet","cidp","Bomet County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/bomet-cidp-2023-2027","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C037-0183","KEN-C037","Kakamega","audit","Auditor-General County Government Audit Reports 2023/24 — Kakamega evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C037-0182","KEN-C037","Kakamega","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Kakamega section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C037-0185","KEN-C037","Kakamega","cbrop","County Budget Review and Outlook Papers — Kakamega official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C037-0184","KEN-C037","Kakamega","cfsp","County Fiscal Strategy Papers — Kakamega official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C037-0181","KEN-C037","Kakamega","cidp","Kakamega County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/kakamega-county-integrated-development-plan-2023-2027","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C038-0188","KEN-C038","Vihiga","audit","Auditor-General County Government Audit Reports 2023/24 — Vihiga evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C038-0187","KEN-C038","Vihiga","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Vihiga section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C038-0190","KEN-C038","Vihiga","cbrop","County Budget Review and Outlook Papers — Vihiga official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C038-0189","KEN-C038","Vihiga","cfsp","County Fiscal Strategy Papers — Vihiga official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C038-0186","KEN-C038","Vihiga","cidp","Vihiga County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://maarifa.cog.go.ke/county-integrated-development-plans/vihiga-county-integrated-development-plan","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C039-0193","KEN-C039","Bungoma","audit","Auditor-General County Government Audit Reports 2023/24 — Bungoma evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C039-0192","KEN-C039","Bungoma","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Bungoma section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
"KDA-EVD-KEN-C039-0195","KEN-C039","Bungoma","cbrop","County Budget Review and Outlook Papers — Bungoma official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CBROPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C039-0194","KEN-C039","Bungoma","cfsp","County Fiscal Strategy Papers — Bungoma official-policy repository","Current and historical","Kenya Institute for Public Policy Research and Analysis (KIPPRA)","official_policy_repository","","https://repository.kippra.or.ke/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Government public-policy repository indexes county-authored CFSPs. This is a discovery collection, not a pinned county file."
"KDA-EVD-KEN-C039-0191","KEN-C039","Bungoma","cidp","Bungoma County Integrated Development Plan 2023–2027","2023–2027","Council of Governors Maarifa Centre","county","","https://www.maarifa.cog.go.ke/node/840","verified_source_page","verified_reachable","2026-08-30","official_repository_or_county_site_review","","Official county or Council of Governors repository page for the third-generation CIDP."
"KDA-EVD-KEN-C040-0198","KEN-C040","Busia","audit","Auditor-General County Government Audit Reports 2023/24 — Busia evidence doorway","FY2023/24","Office of the Auditor-General","official_collection","","https://www.oagkenya.go.ke/2023-2024-county-government-audit-reports/","verified_source_collection","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official OAG county-government audit collection. The Atlas does not claim a pinned county PDF until its exact item is separately verified."
"KDA-EVD-KEN-C040-0197","KEN-C040","Busia","budget_implementation","County Governments Budget Implementation Review Report FY2024/25 — Busia section","FY2024/25","Office of the Controller of Budget","national_consolidated_county_report","https://cob.go.ke/download/county-governments-budget-implementation-review-report-fy-2024-25/","https://cob.go.ke/publications/consolidated-county-budget-implementation-review-reports/","verified_document","verified_reachable","2026-08-30","official_national_or_government_repository_review","","Official consolidated annual report contains a county-specific section; section page varies by report edition."
